post_id,campaign_id,creator_id,post_date,platform,format,views_at_24h,views_at_7d,views_at_30d,views_final,total_payout_earned,flagged_suspicious
PO06795,CA059,CR0746,2025-06-24,youtube,reel,1003,2342,4960,5297,0,False
PO06796,CA059,CR0772,2025-06-24,youtube,short,598,2926,5111,5276,0,False
PO06797,CA059,CR0696,2025-06-24,youtube,reel,100,132,911,1168,0,True
PO06798,CA059,CR0108,2025-06-24,youtube,short,258,401,891,1037,0,False
PO06799,CA059,CR0317,2025-06-24,youtube,reel,253,613,974,1014,0,False
PO06800,CA059,CR1137,2025-06-24,youtube,short,228,1052,4711,5924,0,True
PO06801,CA059,CR1082,2025-06-24,youtube,short,198,682,1256,1298,0,False
PO06802,CA059,CR0867,2025-06-24,youtube,short,100,135,304,321,0,False
PO06803,CA059,CR0860,2025-06-24,youtube,reel,177,439,1062,1033,0,False
PO06804,CA059,CR0072,2025-06-24,youtube,short,100,212,454,560,0,False
PO06805,CA059,CR0759,2025-06-24,youtube,short,108,373,574,574,0,False
PO06806,CA059,CR0577,2025-06-24,youtube,short,100,235,391,482,0,False
PO06807,CA059,CR0756,2025-06-24,youtube,short,129,304,568,620,0,False
PO06808,CA059,CR0974,2025-06-24,youtube,short,125,413,582,722,0,False
PO06809,CA059,CR0714,2025-06-24,youtube,reel,100,174,254,256,0,False
PO06810,CA059,CR0323,2025-06-24,youtube,short,274,723,1915,1945,0,False
PO06811,CA059,CR0586,2025-06-24,youtube,short,2973,14152,30003,35882,1500,False
PO06812,CA059,CR0580,2025-06-24,youtube,long_form,444,944,1876,2040,0,False
PO06813,CA059,CR0644,2025-06-24,youtube,long_form,278,1211,1805,1763,0,False
PO06814,CA059,CR0089,2025-06-24,youtube,long_form,637,2074,3653,3605,0,False
PO06815,CA059,CR0254,2025-06-24,youtube,short,1049,2237,3537,4128,0,False
PO06816,CA059,CR0795,2025-06-24,youtube,long_form,564,3315,5148,5147,0,False
PO06817,CA059,CR1001,2025-06-24,youtube,short,638,1922,5433,5471,0,False
PO06818,CA059,CR0921,2025-06-24,youtube,short,1296,2332,4639,4888,0,False
PO06819,CA059,CR1063,2025-06-24,youtube,reel,100,198,381,436,0,False
PO06820,CA059,CR0728,2025-06-24,youtube,long_form,154,555,917,998,0,False
PO06821,CA059,CR0697,2025-06-24,youtube,short,184,1523,2256,2211,0,False
PO06822,CA059,CR0250,2025-06-24,youtube,long_form,100,103,437,561,0,True
PO06823,CA059,CR0893,2025-06-24,youtube,short,100,101,185,185,0,False
PO06824,CA059,CR0934,2025-06-24,youtube,short,453,1266,2243,2428,0,False
PO06825,CA059,CR0704,2025-06-24,youtube,short,4450,33615,46252,49465,1500,False
PO06826,CA059,CR0917,2025-06-24,youtube,reel,100,167,283,314,0,False
PO06827,CA059,CR0765,2025-06-24,youtube,short,100,103,139,174,0,False
PO06828,CA059,CR1160,2025-06-24,youtube,short,202,591,896,1078,0,False
PO06829,CA059,CR0517,2025-06-24,youtube,short,100,541,804,789,0,False
PO06830,CA059,CR0706,2025-06-24,youtube,short,251,468,808,927,0,False
PO06831,CA059,CR1119,2025-06-24,youtube,long_form,259,520,1053,1074,0,False
PO06832,CA059,CR0060,2025-06-24,youtube,long_form,100,196,298,304,0,False
PO06833,CA059,CR1200,2025-06-24,youtube,long_form,2496,9652,19519,21591,350,False
PO06834,CA059,CR1079,2025-06-24,youtube,short,585,1815,3410,3408,0,False
PO06835,CA059,CR0045,2025-06-24,youtube,short,100,100,164,164,0,False
PO06836,CA059,CR1186,2025-06-24,youtube,short,588,1478,2606,3114,0,False
PO06837,CA059,CR0124,2025-06-24,youtube,short,554,1943,2772,2852,0,False
PO06838,CA059,CR0551,2025-06-24,youtube,long_form,137,481,764,926,0,False
PO06839,CA059,CR0951,2025-06-24,youtube,short,104,351,728,823,0,False
PO06840,CA059,CR0860,2025-06-24,youtube,short,100,137,300,353,0,False
PO06841,CA059,CR0105,2025-06-24,youtube,short,100,256,344,381,0,False
PO06842,CA059,CR0364,2025-06-24,youtube,short,100,238,376,373,0,False
PO06843,CA059,CR0654,2025-06-24,youtube,short,247,723,1156,1197,0,False
PO06844,CA059,CR0308,2025-06-24,youtube,reel,15852,57853,70072,85058,3700,False
PO06845,CA059,CR0939,2025-06-24,youtube,carousel,100,100,385,477,0,True
PO06846,CA059,CR0571,2025-06-24,youtube,short,108,237,413,513,0,False
PO06847,CA059,CR0220,2025-06-24,youtube,long_form,346,1076,1565,1751,0,False
PO06848,CA059,CR0522,2025-06-24,youtube,short,100,133,281,312,0,False
PO06849,CA059,CR0947,2025-06-24,youtube,long_form,377,1018,1635,1955,0,False
PO06850,CA059,CR0401,2025-06-24,youtube,reel,100,150,339,361,0,False
PO06851,CA059,CR1199,2025-06-24,youtube,short,7260,39567,60772,66822,3700,False
PO06852,CA059,CR0818,2025-06-24,youtube,short,230,343,834,943,0,False
PO06853,CA059,CR1078,2025-06-24,youtube,short,252,546,1046,1055,0,False
PO06854,CA059,CR1151,2025-06-24,youtube,short,117,456,3154,3559,0,True
PO06855,CA059,CR0230,2025-06-24,youtube,short,157,246,590,638,0,False
PO06856,CA059,CR0892,2025-06-24,youtube,long_form,204,946,1455,1499,0,False
PO06857,CA059,CR0250,2025-06-24,youtube,long_form,434,1438,2239,2309,0,False
PO06858,CA059,CR0089,2025-06-24,youtube,reel,175,1020,1753,1756,0,False
PO06859,CA059,CR0784,2025-06-24,youtube,short,453,1648,2102,2571,0,False
PO06860,CA059,CR0869,2025-06-24,youtube,short,5222,11728,16377,20367,350,False
PO06861,CA059,CR0939,2025-06-24,youtube,reel,157,756,1090,1272,0,False
PO06862,CA059,CR0111,2025-06-24,youtube,short,119,451,772,917,0,False
PO06863,CA059,CR1056,2025-06-24,youtube,carousel,566,1806,3725,4089,0,False
PO06864,CA059,CR0347,2025-06-24,youtube,long_form,368,742,1562,1568,0,False
PO06865,CA059,CR0200,2025-06-24,youtube,reel,226,706,2000,1995,0,False
PO06866,CA059,CR0179,2025-06-24,youtube,short,100,228,389,428,0,False
PO06867,CA059,CR1094,2025-06-24,youtube,long_form,12809,17752,47587,48919,1500,False
PO06868,CA059,CR0382,2025-06-24,youtube,short,2148,6021,13203,15469,350,False
PO06869,CA059,CR0754,2025-06-24,youtube,reel,107,237,520,512,0,False
PO06870,CA059,CR0450,2025-06-24,youtube,carousel,1343,6074,8432,9216,350,False
PO06871,CA059,CR0166,2025-06-24,youtube,short,114,357,2051,2313,0,True
PO06872,CA059,CR0395,2025-06-24,youtube,short,1419,3882,6682,8013,350,False
PO06873,CA059,CR0173,2025-06-24,youtube,short,6189,11975,22186,24807,1500,False
PO06874,CA059,CR0913,2025-06-24,youtube,carousel,191,897,1535,1795,0,False
PO06875,CA059,CR0060,2025-06-24,youtube,short,100,228,324,359,0,False
PO06876,CA059,CR0090,2025-06-24,youtube,reel,100,163,404,412,0,False
PO06877,CA059,CR0103,2025-06-24,youtube,short,7581,37897,64096,63051,3700,False
PO06878,CA059,CR0343,2025-06-24,youtube,short,530,1642,2436,2567,0,False
PO06879,CA059,CR0009,2025-06-24,youtube,short,100,177,243,261,0,False
PO06880,CA059,CR1137,2025-06-24,youtube,short,171,584,854,893,0,False
PO06881,CA059,CR0198,2025-06-24,youtube,long_form,100,201,1828,2386,0,True
PO06882,CA059,CR1086,2025-06-24,youtube,long_form,100,143,202,244,0,False
PO06883,CA059,CR0532,2025-06-24,youtube,short,151,704,1093,1224,0,False
PO06884,CA059,CR0012,2025-06-24,youtube,short,1044,3089,7048,7541,350,False
PO06885,CA059,CR0075,2025-06-24,youtube,short,100,100,100,123,0,False
PO06886,CA059,CR1139,2025-06-24,youtube,short,1130,4019,25937,31883,1500,True
PO06887,CA059,CR0144,2025-06-24,youtube,long_form,606,2381,13785,18350,350,True
PO06888,CA059,CR0902,2025-06-24,youtube,short,321,924,1196,1341,0,False
PO06889,CA059,CR1040,2025-06-24,youtube,short,100,319,567,622,0,False
PO06890,CA059,CR0128,2025-06-24,youtube,long_form,395,1114,2217,2203,0,False
PO06891,CA059,CR0902,2025-06-24,youtube,short,129,349,517,507,0,False
PO06892,CA059,CR0056,2025-06-24,youtube,carousel,239,1151,2515,2564,0,False
PO06893,CA059,CR0175,2025-06-24,youtube,short,1074,2627,5496,5477,0,False
PO06894,CA059,CR0395,2025-06-24,youtube,short,237,932,5156,5452,0,True
PO06895,CA059,CR0598,2025-06-24,youtube,long_form,8095,40238,68023,66902,3700,False
PO06896,CA059,CR0863,2025-06-24,youtube,short,130,381,995,1019,0,False
PO06897,CA059,CR0724,2025-06-24,youtube,reel,114,553,992,1214,0,False
PO06898,CA059,CR0097,2025-06-24,youtube,short,426,1279,2824,3107,0,False
PO06899,CA059,CR0281,2025-06-24,youtube,long_form,128,793,1256,1319,0,False
PO06900,CA059,CR1092,2025-06-24,youtube,short,602,1946,4025,4167,0,False
PO06901,CA059,CR0156,2025-06-24,youtube,reel,100,354,537,607,0,False
PO06902,CA059,CR0701,2025-06-24,youtube,reel,100,279,497,541,0,False
PO06903,CA059,CR1135,2025-06-24,youtube,long_form,1648,5728,6992,8493,350,False
PO06904,CA059,CR0689,2025-06-24,youtube,short,3024,6049,10234,12696,350,False
PO06905,CA059,CR1067,2025-06-24,youtube,short,68658,114476,252869,255767,12900,False
PO06906,CA059,CR0683,2025-06-24,youtube,short,424,964,1749,1716,0,False
PO06907,CA059,CR0977,2025-06-24,youtube,long_form,100,194,246,298,0,False
PO06908,CA059,CR0944,2025-06-24,youtube,short,11789,22347,232349,263501,12900,True
PO06909,CA059,CR0437,2025-06-24,youtube,reel,1700,4714,6484,6793,350,False
PO06910,CA059,CR1178,2025-06-24,youtube,long_form,1019,2503,4376,4260,0,False
PO06911,CA059,CR0116,2025-06-24,youtube,short,103,193,421,484,0,False
PO06912,CA059,CR1053,2025-06-24,youtube,short,267,913,2122,2110,0,False
PO06913,CA059,CR1046,2025-06-24,youtube,short,314,716,1059,1184,0,False
PO06914,CA059,CR0402,2025-06-24,youtube,reel,220,1398,1884,2065,0,False
PO06915,CA059,CR0849,2025-06-24,youtube,reel,3612,13952,19683,22051,350,False
PO06916,CA059,CR0456,2025-06-24,youtube,reel,597,3483,4455,5143,0,False
PO06917,CA059,CR0183,2025-06-24,youtube,carousel,100,100,156,157,0,False
PO06918,CA059,CR0401,2025-06-24,youtube,short,263,555,1198,1168,0,False
PO06919,CA059,CR0965,2025-06-24,youtube,long_form,306,1478,2189,2295,0,False
PO06920,CA059,CR0325,2025-06-24,youtube,short,100,208,362,401,0,False
PO06921,CA059,CR0532,2025-06-24,youtube,short,390,1952,3377,3305,0,False
PO06922,CA059,CR1160,2025-06-24,youtube,short,355,641,1259,1314,0,False
PO06923,CA059,CR0654,2025-06-24,youtube,short,431,3067,3819,4702,0,False
PO06924,CA059,CR0268,2025-06-24,youtube,long_form,5994,24787,38253,41014,1500,False
PO06925,CA059,CR0008,2025-06-24,youtube,long_form,8694,22045,42424,44798,1500,False
PO06926,CA059,CR0617,2025-06-24,youtube,carousel,469,1528,2645,2742,0,False
PO06927,CA059,CR0640,2025-06-24,youtube,short,108,491,737,789,0,False
PO06928,CA060,CR0444,2025-06-27,youtube,long_form,699,1542,3090,3213,0,False
PO06929,CA060,CR0859,2025-06-27,youtube,short,110,268,480,555,0,False
PO06930,CA060,CR0263,2025-06-27,youtube,long_form,100,169,232,258,0,False
PO06931,CA060,CR0268,2025-06-27,youtube,short,35861,105532,154331,186199,2950,False
PO06932,CA060,CR1139,2025-06-27,youtube,short,588,1812,3320,3372,0,False
PO06933,CA060,CR0108,2025-06-27,youtube,short,104,330,576,563,0,False
PO06934,CA060,CR0030,2025-06-27,youtube,short,2400,6532,8563,9736,300,False
PO06935,CA060,CR0827,2025-06-27,youtube,long_form,458,972,1804,2101,0,False
PO06936,CA060,CR1122,2025-06-27,youtube,short,337,602,1080,1338,0,False
PO06937,CA060,CR1009,2025-06-27,youtube,short,170,311,693,732,0,False
PO06938,CA060,CR1087,2025-06-27,youtube,long_form,272,409,962,1039,0,False
PO06939,CA060,CR1174,2025-06-27,youtube,short,1684,5211,6461,7759,0,False
PO06940,CA060,CR0411,2025-06-27,youtube,short,100,204,374,447,0,False
PO06941,CA060,CR0765,2025-06-27,youtube,reel,100,149,355,352,0,False
PO06942,CA060,CR0758,2025-06-27,youtube,short,494,3098,4273,4429,0,False
PO06943,CA060,CR0996,2025-06-27,youtube,short,181,365,660,777,0,False
PO06944,CA060,CR1110,2025-06-27,youtube,short,436,1590,3775,4004,0,False
PO06945,CA060,CR0200,2025-06-27,youtube,short,398,994,2568,2615,0,False
PO06946,CA060,CR0455,2025-06-27,youtube,short,149,385,532,573,0,False
PO06947,CA060,CR1163,2025-06-27,youtube,long_form,133,223,584,607,0,False
PO06948,CA060,CR1162,2025-06-27,youtube,short,100,162,264,272,0,False
PO06949,CA060,CR1198,2025-06-27,youtube,long_form,100,115,219,236,0,False
PO06950,CA060,CR1023,2025-06-27,youtube,long_form,978,2556,4203,5181,0,False
PO06951,CA060,CR0849,2025-06-27,youtube,short,528,3231,4857,5897,0,False
PO06952,CA060,CR0345,2025-06-27,youtube,short,139,316,454,529,0,False
PO06953,CA060,CR1078,2025-06-27,youtube,short,100,100,100,100,0,False
PO06954,CA060,CR0703,2025-06-27,youtube,short,1276,3710,5436,5313,0,False
PO06955,CA060,CR0675,2025-06-27,youtube,reel,300,623,1021,1129,0,False
PO06956,CA060,CR0066,2025-06-27,youtube,short,1947,13901,19640,20542,300,False
PO06957,CA060,CR1037,2025-06-27,youtube,short,232,638,1200,1173,0,False
PO06958,CA060,CR1173,2025-06-27,youtube,reel,612,4512,7064,7251,0,False
PO06959,CA060,CR0955,2025-06-27,youtube,long_form,100,348,585,620,0,False
PO06960,CA060,CR1043,2025-06-27,youtube,reel,119,217,438,498,0,False
PO06961,CA060,CR0465,2025-06-27,youtube,long_form,555,940,2161,2599,0,False
PO06962,CA060,CR0775,2025-06-27,youtube,reel,410,681,1456,1651,0,False
PO06963,CA060,CR0421,2025-06-27,youtube,reel,239,1883,9824,10483,300,True
PO06964,CA060,CR0531,2025-06-27,youtube,short,1238,5308,7198,7960,0,False
PO06965,CA060,CR0929,2025-06-27,youtube,long_form,100,242,483,546,0,False
PO06966,CA060,CR0270,2025-06-27,youtube,long_form,165,511,1099,1114,0,False
PO06967,CA060,CR0770,2025-06-27,youtube,carousel,151,537,3268,3906,0,True
PO06968,CA060,CR0373,2025-06-27,youtube,short,792,2002,2890,2981,0,False
PO06969,CA060,CR0344,2025-06-27,youtube,short,572,1423,3084,3168,0,False
PO06970,CA060,CR0144,2025-06-27,youtube,long_form,3010,10839,16240,19078,300,False
PO06971,CA060,CR0286,2025-06-27,youtube,short,329,1067,2117,2110,0,False
PO06972,CA060,CR0644,2025-06-27,youtube,short,100,100,100,100,0,False
PO06973,CA060,CR0125,2025-06-27,youtube,short,161,560,916,968,0,False
PO06974,CA060,CR1018,2025-06-27,youtube,long_form,3948,12735,18357,20237,300,False
PO06975,CA060,CR0401,2025-06-27,youtube,short,100,120,176,197,0,False
PO06976,CA060,CR0857,2025-06-27,youtube,short,100,242,467,489,0,False
PO06977,CA060,CR0150,2025-06-27,youtube,short,100,168,406,411,0,False
PO06978,CA060,CR0355,2025-06-27,youtube,short,272,1097,1996,2419,0,False
PO06979,CA060,CR0039,2025-06-27,youtube,reel,4630,15938,24076,29026,300,False
PO06980,CA060,CR0925,2025-06-27,youtube,long_form,100,341,468,496,0,False
PO06981,CA060,CR0586,2025-06-27,youtube,reel,2397,3646,8350,9625,300,False
PO06982,CA060,CR0142,2025-06-27,youtube,reel,2291,4850,13193,13686,300,False
PO06983,CA060,CR0100,2025-06-27,youtube,short,4792,11944,29271,32774,1200,False
PO06984,CA060,CR0579,2025-06-27,youtube,short,145,536,991,991,0,False
PO06985,CA060,CR0288,2025-06-27,youtube,short,928,2311,5228,5813,0,False
PO06986,CA060,CR0923,2025-06-27,youtube,short,175,362,646,749,0,False
PO06987,CA060,CR1128,2025-06-27,youtube,short,717,3902,6577,7404,0,False
PO06988,CA060,CR0378,2025-06-27,youtube,long_form,100,176,317,337,0,False
PO06989,CA060,CR0809,2025-06-27,youtube,reel,169,874,1562,1548,0,False
PO06990,CA060,CR1058,2025-06-27,youtube,reel,346,1118,1748,1837,0,False
PO06991,CA060,CR0096,2025-06-27,youtube,short,202,546,703,855,0,False
PO06992,CA060,CR1098,2025-06-27,youtube,reel,2445,4122,11164,11443,300,False
PO06993,CA060,CR0376,2025-06-27,youtube,short,100,624,3006,3493,0,True
PO06994,CA060,CR0098,2025-06-27,youtube,short,1374,4072,5908,6972,0,False
PO06995,CA060,CR0524,2025-06-27,youtube,short,154,390,1129,1106,0,False
PO06996,CA060,CR0132,2025-06-27,youtube,long_form,23354,84871,113212,123435,2950,False
PO06997,CA060,CR0337,2025-06-27,youtube,short,1036,2742,5446,5567,0,False
PO06998,CA060,CR0223,2025-06-27,youtube,reel,462,1175,2665,3322,0,False
PO06999,CA060,CR0463,2025-06-27,youtube,carousel,211,543,828,821,0,False
PO07000,CA060,CR0480,2025-06-27,youtube,short,100,161,800,1039,0,True
PO07001,CA060,CR0212,2025-06-27,youtube,reel,192,360,664,724,0,False
PO07002,CA060,CR0187,2025-06-27,youtube,long_form,3579,10503,15744,15913,300,False
PO07003,CA060,CR0789,2025-06-27,youtube,short,156,710,997,1216,0,False
PO07004,CA060,CR0833,2025-06-27,youtube,short,6973,46909,57670,68846,1200,False
PO07005,CA060,CR0390,2025-06-27,youtube,reel,1549,4950,7126,7476,0,False
PO07006,CA060,CR0985,2025-06-27,youtube,short,209,427,725,898,0,False
PO07007,CA060,CR0558,2025-06-27,youtube,short,253,721,955,1142,0,False
PO07008,CA060,CR0669,2025-06-27,youtube,short,100,525,632,776,0,False
PO07009,CA060,CR0065,2025-06-27,youtube,long_form,238,1093,1763,1745,0,False
PO07010,CA060,CR0082,2025-06-27,youtube,long_form,317,1308,1924,1915,0,False
PO07011,CA060,CR0517,2025-06-27,youtube,short,100,334,644,650,0,False
PO07012,CA060,CR0382,2025-06-27,youtube,short,100,1402,6203,7925,0,True
PO07013,CA060,CR0450,2025-06-27,youtube,reel,1588,4718,6538,7674,0,False
PO07014,CA060,CR0939,2025-06-27,youtube,short,100,100,121,124,0,False
PO07015,CA060,CR0122,2025-06-27,youtube,short,500,804,1883,2257,0,False
PO07016,CA060,CR0866,2025-06-27,youtube,short,388,1567,2269,2304,0,False
PO07017,CA060,CR0598,2025-06-27,youtube,reel,2047,6677,18525,18157,300,False
PO07018,CA060,CR0342,2025-06-27,youtube,long_form,990,2835,4226,4590,0,False
PO07019,CA060,CR0419,2025-06-27,youtube,short,945,4867,7042,7629,0,False
PO07020,CA060,CR0972,2025-06-27,youtube,carousel,100,181,366,403,0,False
PO07021,CA060,CR1141,2025-06-27,youtube,reel,184,345,639,706,0,False
PO07022,CA060,CR0217,2025-06-27,youtube,carousel,147,419,987,1043,0,False
PO07023,CA060,CR0052,2025-06-27,youtube,short,167,764,1828,1790,0,False
PO07024,CA060,CR0742,2025-06-27,youtube,carousel,859,1783,3519,3449,0,False
PO07025,CA060,CR0688,2025-06-27,youtube,long_form,116,397,958,959,0,False
PO07026,CA060,CR0117,2025-06-27,youtube,short,108,728,1141,1212,0,False
PO07027,CA060,CR0840,2025-06-27,youtube,reel,248,810,1973,1981,0,False
PO07028,CA060,CR0149,2025-06-27,youtube,long_form,108,315,666,654,0,False
PO07029,CA060,CR0634,2025-06-27,youtube,reel,310,1080,1516,1599,0,False
PO07030,CA060,CR0433,2025-06-27,youtube,long_form,670,2344,4032,4719,0,False
PO07031,CA060,CR1067,2025-06-27,youtube,short,17316,34463,71674,76664,1200,False
PO07032,CA060,CR0671,2025-06-27,youtube,long_form,193,434,785,766,0,False
PO07033,CA060,CR0103,2025-06-27,youtube,reel,11170,27693,55138,62873,1200,False
PO07034,CA060,CR0308,2025-06-27,youtube,long_form,31746,65597,121869,123169,2950,False
PO07035,CA060,CR0581,2025-06-27,youtube,reel,1130,2876,4343,4371,0,False
PO07036,CA060,CR1038,2025-06-27,youtube,reel,689,1483,2352,2719,0,False
PO07037,CA060,CR0734,2025-06-27,youtube,short,784,1726,3103,3455,0,False
PO07038,CA060,CR0781,2025-06-27,youtube,short,130,251,616,637,0,False
PO07039,CA060,CR1083,2025-06-27,youtube,carousel,174,340,3161,4069,0,True
PO07040,CA061,CR0838,2025-06-30,youtube,short,100,180,222,269,0,False
PO07041,CA061,CR0887,2025-06-30,youtube,long_form,3092,8833,13609,16384,950,False
PO07042,CA061,CR1098,2025-06-30,youtube,reel,16774,39135,76685,82649,3800,False
PO07043,CA061,CR0268,2025-06-30,youtube,long_form,3059,17877,25955,30895,950,False
PO07044,CA061,CR0765,2025-06-30,youtube,long_form,153,267,506,632,0,False
PO07045,CA061,CR0833,2025-06-30,youtube,long_form,62727,157663,318479,394113,9500,False
PO07046,CA061,CR0706,2025-06-30,youtube,reel,118,315,501,526,0,False
PO07047,CA061,CR0670,2025-06-30,youtube,long_form,4294,12162,17149,21307,950,False
PO07048,CA061,CR0598,2025-06-30,youtube,long_form,4881,7001,17385,19567,950,False
PO07049,CA061,CR0670,2025-06-30,youtube,long_form,4893,17870,34092,33828,950,False
PO07050,CA061,CR0773,2025-06-30,youtube,short,14358,40836,108605,115258,3800,False
PO07051,CA061,CR0670,2025-06-30,youtube,long_form,2337,8168,18593,21511,950,False
PO07052,CA061,CR1067,2025-06-30,youtube,carousel,596,3725,6192,7228,0,False
PO07053,CA061,CR0099,2025-06-30,youtube,carousel,747,3971,36879,45358,950,True
PO07054,CA061,CR0566,2025-06-30,youtube,long_form,925,3826,4905,5782,0,False
PO07055,CA061,CR0268,2025-06-30,youtube,short,21217,62672,122302,143713,3800,False
PO07056,CA061,CR0366,2025-06-30,youtube,short,25308,62366,95578,104653,3800,False
PO07057,CA061,CR0087,2025-06-30,youtube,short,237229,946910,1569609,1644016,33250,False
PO07058,CA061,CR1167,2025-06-30,youtube,long_form,1453,4242,5740,7094,0,False
PO07059,CA061,CR0366,2025-06-30,youtube,long_form,14422,27649,54740,65896,3800,False
PO07060,CA061,CR0103,2025-06-30,youtube,long_form,1806,7066,16852,19499,950,False
PO07061,CA061,CR0342,2025-06-30,youtube,reel,671,2687,4205,4433,0,False
PO07062,CA061,CR1067,2025-06-30,youtube,reel,27506,142571,267170,279512,9500,False
PO07063,CA061,CR0232,2025-06-30,youtube,short,17290,56611,89314,105580,3800,False
PO07064,CA061,CR0103,2025-06-30,youtube,long_form,2267,5490,9232,9808,0,False
PO07065,CA061,CR0308,2025-06-30,youtube,short,17816,66588,90273,97353,3800,False
PO07066,CA061,CR0099,2025-06-30,youtube,reel,10439,26667,207605,226340,9500,True
PO07067,CA061,CR1167,2025-06-30,youtube,long_form,784,1622,3415,3662,0,False
PO07068,CA061,CR0103,2025-06-30,youtube,short,1751,6585,11900,12573,0,False
